"YMTGDP","ITMCDP","CLRCDP","ACT","FREE","KEEPS","LOWLIMIT","CONSUME","DELIVERY","PRODUCTION","PURCHES"
201806,3339509,580,116.2,116.2,0,0,0,0,0,0
201806,3342642,30,48.3,48.3,0,0,0,0,0,0
201806,3342643,30,0,0,0,0,0,0,0,0
201806,3342645,30,17.5,17.5,0,0,0,0,0,0
201806,3342646,30,39.1,39.1,0,0,0,0,0,0
201806,3342647,30,16.4,16.4,0,0,0,0,0,0
201806,3342648,30,10.2,10.2,0,0,0,0,0,0
201806,3362301,30,0,0,0,0,0,0,0,0
201806,3362302,30,20.5,20.5,0,0,0,0,0,0
201806,3362303,30,11.3,11.3,0,0,0,0,0,0
201806,3362304,30,3,3,0,0,0,0,0,0
201806,3362304,580,0,0,0,0,0,0,0,0
201806,3362305,30,26.7,26.7,0,0,0,0,0,0
201806,3362305,580,0,0,0,0,0,0,0,0
201806,3362306,30,23.6,23.6,0,0,0,0,0,0
201806,3362306,580,0,0,0,0,0,0,0,0
201806,3362307,30,18.5,18.5,0,0,0,0,0,0
201806,3362308,30,6.1,6.1,0,0,0,0,0,0
201806,3362309,30,9.2,9.2,0,0,0,0,0,0
201806,3362309,580,0,0,0,0,0,0,0,0
201806,3362311,30,14.4,14.4,0,0,0,0,0,0
201806,3364620,580,0,0,0,0,0,0,0,0
201806,3454539,580,119.3,119.3,0,0,0,0,0,0
201806,3468596,580,0,0,0,0,0,0,0,0
201807,2842,30,1885.3,1885.3,0,0,23.7,0,0,0
201807,2842,580,1670.7,1490.9,0,0,358.8,0,0,0
201807,8110,30,20317.1,11817.7,7305.6,0,6276.6,0,14920,0
201807,8110,580,101500.8,27252.8,0,0,246118.9,0,208680,0
201807,9007,30,0,0,0,0,0,3200,3200,0
201807,9007,580,151205,109605,0,1e+05,0,51000,0,1e+05
201807,12222,30,122.4,122.4,0,0,0,0,0,0
201807,12222,580,1047.5,1047.5,0,0,0,0,0,0
201807,13976,30,0,0,0,0,351.7,0,358.5,0
201807,13976,580,804.6,0,0,0,2131,0,804.7,0
201807,21192,30,70.4,70.4,0,0,0,0,0,0
201807,21192,580,131.8,131.8,0,0,0,0,0,0
201807,29520,580,1815.3,1815.3,0,0,0,0,0,0
201807,42875,580,0,0,0,0,0,400,400,0
201807,236228,30,0,0,0,0,0,0,0,0
201807,236228,580,0,0,0,0,406,0,0,0
201807,262327,580,0,0,0,0,0,0,0,0
201807,306493,580,0,0,0,0,0,0,0,0
201807,345189,580,0,0,0,0,0,3000,2000,0
201807,464169,580,0,0,0,0,0,0,0,0
201807,1040234,580,0,0,0,0,0,0,0,0
201807,1043617,30,0,0,0,0,0,0,0,0
201807,1043617,580,201,0,0,0,0,81,1561,0
201807,1052730,30,21.1,21.1,0,0,0,0,0,0
201807,1065308,580,111.7,111.7,0,0,0,0,0,0
201807,1097782,580,0,0,0,0,0,0,0,0
201807,1117808,580,0,0,0,0,0,0,0,0
201807,1186333,30,197.6,197.6,0,0,0,0,0,0
201807,1186333,580,3291.8,3291.8,0,0,0,0,0,0
201807,1238326,580,0,0,0,0,0,0,0,0
201807,1239635,580,0,0,0,0,0,0,0,0
201807,1246424,580,0,0,0,0,0,0,0,0
201807,1248296,30,192.4,192.4,0,0,0,0,0,0
201807,1248296,580,0,0,0,0,0,0,0,0
201807,1277245,580,0,0,0,0,0,0,0,0
201807,1306061,580,100,0,0,0,0,0,100,0
201807,1323375,580,0,0,0,0,0,0,0,0
201807,1323376,580,0,0,0,0,0,0,0,0
201807,1323394,580,0,0,0,0,0,0,0,0
201807,1351710,580,0,0,0,0,0,0,0,0
201807,1351711,580,0,0,0,0,0,0,0,0
201807,1351714,580,0,0,0,0,0,0,0,0
201807,1371413,580,0,0,0,0,0,0,0,0
201807,1371593,30,0,0,0,0,0,0,0,0
201807,1371593,580,0,0,0,0,0,0,0,0
201807,1371651,580,0,0,0,0,0,0,0,0
201807,1371656,580,0,0,0,0,0,0,0,0
201807,1371660,580,0,0,0,0,0,0,0,0
201807,1371661,580,0,0,0,0,0,0,0,0
201807,1401220,580,0,0,0,0,0,0,0,0
201807,1403114,580,0,0,0,0,0,0,0,0
201807,1415687,580,0,0,0,0,0,0,0,0
201807,1420200,580,0,0,0,0,0,0,0,0
201807,1440762,580,0,0,0,0,0,0,0,0
201807,1444713,580,0,0,0,0,0,0,0,0
201807,1535989,580,0,0,0,0,0,0,0,0
201807,1892857,580,0,0,0,0,0,0,0,0
201807,1899424,580,0,0,0,0,0,0,0,0
201807,2134740,580,0,0,0,0,0,0,0,0
201807,2142908,580,0,0,0,0,0,0,0,0
201807,2243523,30,0,0,0,0,0,0,0,0
201807,2243523,580,203.8,203.8,0,0,0,0,0,0
201807,2432914,580,0,0,0,0,0,0,0,0
201807,2444423,580,10,10,0,0,0,0,0,0
201807,2444429,580,19.7,19.7,0,0,0,0,0,0
201807,2444435,30,0,0,0,0,0,0,0,0
201807,2444435,580,21354.1,10457.5,5216.3,20000,13537.3,0,0,25000
201807,2444436,580,0,0,0,0,0,200,200,0
201807,2444439,30,0,0,0,0,0,0,0,0
201807,2444439,580,33434.4,30386.4,3000,30000,9043.9,0,0,0
201807,2444440,580,0,0,0,0,0,20,20,0
201807,2476964,30,0,0,0,0,0,0,0,0
201807,2476964,580,0,0,0,0,0,700,1300,0
201807,2479221,580,0,0,0,0,0,0,0,0
201807,2505081,30,0,0,0,0,0,0,0,0
201807,2505081,580,0,0,0,0,0,3,3,0
201807,2517725,30,1492.5,692.5,800,0,0,0,0,0
201807,2517725,580,22468.9,22465.5,0,0,3199,0,0,0
201807,2530359,580,0,0,0,0,0,600,600,0
201807,2530392,580,0,0,0,0,0,0,0,0
201807,2543678,30,0,0,0,0,0,0,0,0
201807,2543678,580,0,0,0,0,0,0,0,0
201807,2553935,580,177.2,177.2,0,0,0,0,0,0
201807,2566588,580,1809.2,1809.2,0,0,0,0,0,0
201807,2569159,580,0,0,0,0,0,30,30,0
201807,2617190,580,0,0,0,0,0,0,0,0
201807,2617271,30,0,0,0,0,0,0,0,0
201807,2617271,580,0,0,0,0,0,0,0,0
201807,2617272,580,0,0,0,0,0,0,0,0
201807,2617273,580,0,0,0,0,0,0,0,0
201807,2617275,580,0,0,0,0,0,0,0,0
201807,2617276,30,1396,1396,0,0,0,0,0,0
201807,2617276,580,0,0,0,0,0,0,0,0
201807,2623010,580,237.9,237.9,0,0,0,0,0,0
201807,2644386,30,0,0,0,0,11.1,0,46,0
201807,2644386,580,7094.3,44.8,0,0,3475.3,0,0,0
201807,2689500,580,207.7,207.7,0,0,0,0,0,0
201807,2689501,580,110,110,0,0,0,0,0,0
201807,2707373,580,0,0,0,0,0,0,0,0
201807,2731081,580,114.4,114.4,0,0,0,0,0,0
201807,2752922,580,0,0,0,0,0,0,0,0
201807,2777240,580,0,0,0,0,0,0,0,0
201807,2777241,580,0,0,0,0,0,0,0,0
201807,2783040,580,0,0,0,0,0,0,0,0
201807,2794778,580,0,0,0,0,0,0,0,0
201807,2904441,580,0,0,0,0,0,0,0,0
201807,2913055,580,0,0,0,0,0,0,0,0
201807,2913057,580,0,0,0,0,0,0,0,0
201807,2923110,580,145.6,145.6,0,0,0,0,0,0
201807,2926780,580,0,0,0,0,0,0,0,0
201807,3054495,580,200,200,0,0,0,0,0,0
201807,3059140,580,100.5,100.5,0,0,0,0,0,0
201807,3059167,30,62.8,62.8,0,0,0,0,0,0
201807,3069320,30,108.9,108.9,0,0,0,0,0,0
201807,3077970,30,0,0,0,0,0,0,0,0
201807,3077971,30,0,0,0,0,0,0,0,0
201807,3077972,30,176.9,176.9,0,0,0,0,0,0
201807,3077972,580,110.9,110.9,0,0,0,0,0,0
201807,3087521,30,0,0,0,0,0,0,0,0
201807,3087543,580,0,0,0,0,0,0,0,0
201807,3087544,580,0,0,0,0,0,0,0,0
201807,3088864,30,18.8,18.8,0,0,0,0,0,0
201807,3088864,580,120,109.3,0,0,0,0,120,0
201807,3100143,30,7.3,7.3,0,0,0,0,0,0
201807,3100143,580,100.8,0,0,0,218.1,0,256.1,0
201807,3112095,30,221.9,221.9,0,0,0,0,0,0
201807,3112103,580,54.3,54.3,0,0,284.1,0,240,0
201807,3112349,580,41.4,41.4,0,0,0,0,0,0
201807,3112350,580,33.3,33.3,0,0,0,0,0,0
201807,3115718,580,104.4,104.4,0,0,135.6,0,240,0
201807,3122277,580,39,39,0,0,0,0,0,0
201807,3124092,580,50.2,32.3,0,0,0,0,0,0
201807,3128490,30,16.7,16.7,0,0,0,0,0,0
201807,3128490,580,90,90,0,0,0,0,0,0
201807,3130323,30,82.7,82.7,0,0,0,0,0,0
201807,3130324,580,20.9,20.9,0,0,0,0,0,0
201807,3152238,30,84.3,84.3,0,0,34,0,0,0
201807,3162970,580,0,0,0,0,0,0,0,0
201807,3164308,30,223,223,0,0,0,0,0,0
201807,3164308,580,106.8,106.8,0,0,0,0,0,0
201807,3164363,580,349.6,349.6,0,0,0,0,0,0
201807,3167218,30,65.1,65.1,0,0,1107.6,0,0,0
201807,3167218,580,102.4,102.4,0,0,119.1,0,120,0
201807,3167327,30,237.7,237.7,0,0,0,0,0,0
201807,3167327,580,93.1,93.1,0,0,0,0,0,0
201807,3172636,580,116.3,116.3,0,0,7.2,0,0,0
201807,3177392,580,113,113,0,0,0,0,0,0
201807,3205524,580,56.5,56.5,0,0,0,0,0,0
201807,3205601,580,112,0,112,0,0,0,0,0
201807,3208246,580,0,0,0,0,0,0,0,0
201807,3208248,580,0,0,0,0,0,0,0,0
201807,3228508,580,119.3,119.3,0,0,0,0,0,0
201807,3235013,30,112,112,0,0,0,0,0,0
201807,3235013,580,113,113,0,0,0,0,0,0
201807,3237097,30,232.4,232.4,0,0,0,0,0,0
201807,3254459,580,46,46,0,0,0,0,0,0
201807,3267809,580,95.5,95.5,0,0,6,0,0,0
201807,3281700,30,214.6,214.6,0,0,0,0,0,0
201807,3282202,580,600,0,600,0,0,0,0,0
201807,3297160,580,0,0,0,0,0,0,0,0
201807,3301827,580,0,0,0,0,0,0,0,0
201807,3306335,30,74.3,74.3,0,0,0,0,0,0
201807,3336797,580,104.7,104.7,0,0,0,0,0,0
201807,3339509,580,116.2,116.2,0,0,0,0,0,0
201807,3342642,30,48.3,48.3,0,0,0,0,0,0
201807,3342643,30,0,0,0,0,0,0,0,0
201807,3342645,30,17.5,17.5,0,0,0,0,0,0
201807,3342646,30,39.1,39.1,0,0,0,0,0,0
201807,3342647,30,16.4,16.4,0,0,0,0,0,0
201807,3342648,30,10.2,10.2,0,0,0,0,0,0
201807,3362301,30,0,0,0,0,0,0,0,0
201807,3362302,30,20.5,20.5,0,0,0,0,0,0
201807,3362303,30,11.3,11.3,0,0,0,0,0,0
201807,3362304,30,3,3,0,0,0,0,0,0
201807,3362304,580,0,0,0,0,0,0,0,0
201807,3362305,30,26.7,26.7,0,0,0,0,0,0
201807,3362305,580,0,0,0,0,0,0,0,0
201807,3362306,30,23.6,23.6,0,0,0,0,0,0
201807,3362306,580,0,0,0,0,0,0,0,0
201807,3362307,30,18.5,18.5,0,0,0,0,0,0
201807,3362308,30,6.1,6.1,0,0,0,0,0,0
201807,3362309,30,9.2,9.2,0,0,0,0,0,0
201807,3362309,580,0,0,0,0,0,0,0,0
201807,3362311,30,14.4,14.4,0,0,0,0,0,0
201807,3364620,580,0,0,0,0,0,0,0,0
201807,3454539,580,119.3,119.3,0,0,0,0,0,0
201807,3468596,580,0,0,0,0,0,0,0,0
201807,3538723,580,120,117,0,0,0,0,120,0
201808,2842,30,1885.3,1885.3,0,0,0,0,0,0
201808,2842,580,1148.8,700.1,0,0,1439.2,0,980.3,0
201808,8110,30,17750.5,0,7236.2,0,2566.6,0,0,0
201808,8110,580,265384.1,201382.5,0,0,260996.7,0,100880,324000
201808,9007,30,0,0,0,0,0,200,200,0
201808,9007,580,131005,96405,0,1e+05,0,70400,200,50000
201808,12222,30,120.2,120.2,0,0,2.2,0,0,0
201808,12222,580,1040.4,1040.4,0,0,7.1,0,0,0
201808,13976,30,0,0,0,0,0,0,0,0
201808,13976,580,640.7,-3.9,0,0,8091,0,7957.2,0
201808,21192,30,70.4,70.4,0,0,0,0,0,0
201808,21192,580,124.7,124.7,0,0,7.1,0,0,0
201808,29520,580,1815.3,1815.3,0,0,0,0,0,0
201808,42875,580,0,0,0,0,0,0,0,0
201808,236228,30,0,0,0,0,0,0,0,0
201808,236228,580,121.7,0,0,0,0,0,121.7,0
201808,262327,580,0,0,0,0,0,0,0,0
201808,306493,580,0,0,0,0,0,0,0,0
201808,345189,580,0,0,0,0,0,4200,4200,0
201808,464169,580,0,0,0,0,0,0,0,0
201808,1040234,580,0,0,0,0,0,0,0,0
201808,1043617,30,0,0,0,0,0,0,0,0
201808,1043617,580,549,0,0,0,0,189,5432,0
201808,1052730,30,21.1,21.1,0,0,0,0,0,0
201808,1065308,580,111.7,111.7,0,0,0,0,0,0
201808,1097782,580,0,0,0,0,0,400,400,0
201808,1117808,580,0,0,0,0,0,0,0,0
201808,1186333,30,197.6,197.6,0,0,0,0,0,0
201808,1186333,580,3291.8,3291.8,0,0,0,0,0,0
201808,1238326,580,0,0,0,0,0,0,0,0
201808,1239635,580,0,0,0,0,0,0,0,0
201808,1246424,580,0,0,0,0,0,0,0,0
201808,1248296,30,192.4,192.4,0,0,0,0,0,0
201808,1248296,580,0,0,0,0,0,0,0,0
201808,1277245,580,0,0,0,0,0,0,0,0
201808,1306061,580,0,0,0,0,0,100,0,0
201808,1323375,580,0,0,0,0,0,0,0,0
201808,1323376,580,0,0,0,0,0,0,0,0
201808,1323394,580,0,0,0,0,0,0,0,0
201808,1351710,580,0,0,0,0,0,0,0,0
201808,1351711,580,0,0,0,0,0,0,0,0
201808,1351714,580,0,0,0,0,0,0,0,0
201808,1371413,580,0,0,0,0,0,0,0,0
201808,1371593,30,0,0,0,0,0,0,0,0
201808,1371593,580,0,0,0,0,0,0,0,0
201808,1371651,580,0,0,0,0,0,0,0,0
201808,1371656,580,0,0,0,0,0,0,0,0
201808,1371660,580,0,0,0,0,0,0,0,0
201808,1371661,580,0,0,0,0,0,0,0,0
201808,1401220,580,0,0,0,0,0,0,0,0
201808,1403114,580,0,0,0,0,0,0,0,0
201808,1415687,580,0,0,0,0,0,0,0,0
201808,1420200,580,0,0,0,0,0,0,0,0
201808,1440762,580,0,0,0,0,0,0,0,0
201808,1444713,580,0,0,0,0,0,0,0,0
201808,1535989,580,0,0,0,0,0,0,0,0
201808,1892857,580,0,0,0,0,0,0,0,0
201808,1899424,580,0,0,0,0,0,0,0,0
201808,2134740,580,0,0,0,0,0,0,0,0
201808,2142908,580,0,0,0,0,0,0,0,0
201808,2243523,30,0,0,0,0,0,0,0,0
201808,2243523,580,203.8,203.8,0,0,0,0,0,0
201808,2432914,580,0,0,0,0,0,0,0,0
201808,2444423,580,10,10,0,0,0,0,0,0
201808,2444429,580,19.7,19.7,0,0,0,0,0,0
201808,2444435,30,0,0,0,0,0,0,0,0
201808,2444435,580,7792.1,-1.2,7095.5,20000,13562,0,0,0
201808,2444436,580,0,0,0,0,0,2000,2200,0
201808,2444439,30,0,0,0,0,0,0,0,0
201808,2444439,580,28878.4,8807.4,18000,30000,9556,0,0,5000
201808,2444440,580,0,0,0,0,0,0,8100,0
201808,2476964,30,0,0,0,0,0,0,0,0
201808,2476964,580,0,0,0,0,0,20,110,0
201808,2479221,580,0,0,0,0,0,0,0,0
201808,2505081,30,0,0,0,0,0,0,0,0
201808,2505081,580,0,0,0,0,0,5,5,0
201808,2517725,30,1492.5,692.5,800,0,0,0,0,0
201808,2517725,580,14910.5,14275.9,0,0,7558.4,0,0,0
201808,2530359,580,0,0,0,0,0,0,0,0
201808,2530392,580,0,0,0,0,0,0,0,0
201808,2543678,30,0,0,0,0,0,0,0,0
201808,2543678,580,0,0,0,0,0,0,0,0
201808,2553935,580,177.2,177.2,0,0,0,0,0,0
201808,2566588,580,1809.2,1809.2,0,0,0,0,0,0
201808,2569159,580,0,0,0,0,0,0,0,0
201808,2617190,580,0,0,0,0,0,0,0,0
201808,2617271,30,0,0,0,0,0,0,0,0
201808,2617271,580,0,0,0,0,0,0,0,0
201808,2617272,580,0,0,0,0,0,0,0,0
201808,2617273,580,0,0,0,0,0,0,0,0
201808,2617275,580,0,0,0,0,0,0,0,0
201808,2617276,30,1396,1396,0,0,0,0,0,0
201808,2617276,580,0,0,0,0,0,0,0,0
201808,2623010,580,237.9,237.9,0,0,0,0,0,0
201808,2644386,30,0,0,0,0,0,0,0,0
201808,2644386,580,4182.3,2480.8,0,0,12616,0,10249.1,0
201808,2689500,580,207.7,207.7,0,0,0,0,0,0
201808,2689501,580,105.9,105.9,0,0,4.1,0,0,0
201808,2707373,580,0,0,0,0,0,0,0,0
201808,2731081,580,114.4,114.4,0,0,0,0,0,0
201808,2752922,580,0,0,0,0,0,0,0,0
201808,2777240,580,0,0,0,0,0,0,0,0
201808,2777241,580,0,0,0,0,0,0,0,0
201808,2783040,580,0,0,0,0,0,0,0,0
201808,2794778,580,0,0,0,0,0,0,0,0
201808,2904441,580,0,0,0,0,0,0,0,0
201808,2913055,580,0,0,0,0,0,0,0,0
201808,2913057,580,0,0,0,0,0,0,0,0
201808,2923110,580,145.6,145.6,0,0,0,0,0,0
201808,2926780,580,0,0,0,0,0,0,0,0
201808,3054495,580,200,200,0,0,0,0,0,0
201808,3059140,580,100.5,100.5,0,0,0,0,0,0
201808,3059167,30,62.8,62.8,0,0,0,0,0,0
201808,3069320,30,108.9,108.9,0,0,0,0,0,0
201808,3077970,30,0,0,0,0,0,0,0,0
201808,3077971,30,0,0,0,0,0,0,0,0
201808,3077972,30,176.9,176.9,0,0,0,0,0,0
201808,3077972,580,110.9,110.9,0,0,0,0,0,0
201808,3087521,30,0,0,0,0,0,0,0,0
201808,3087543,580,0,0,0,0,0,0,0,0
201808,3087544,580,0,0,0,0,0,0,0,0
201808,3088864,30,18.8,18.8,0,0,0,0,0,0
201808,3088864,580,109.3,109.3,0,0,10.7,0,0,0
201808,3100143,30,7.3,7.3,0,0,0,0,0,0
201808,3100143,580,76.1,76.1,0,0,960.5,0,935.8,0
201808,3112095,30,221.9,221.9,0,0,0,0,0,0
201808,3112103,580,45.8,44.8,0,0,8.5,0,0,0
201808,3112349,580,41.4,41.4,0,0,0,0,0,0
201808,3112350,580,33.3,33.3,0,0,0,0,0,0
201808,3115718,580,104.4,98.1,0,0,0,0,0,0
201808,3122277,580,39,39,0,0,0,0,0,0
201808,3124092,580,32.3,32.3,0,0,17.9,0,0,0
201808,3128490,30,16.7,16.7,0,0,0,0,0,0
201808,3128490,580,90,90,0,0,0,0,0,0
201808,3130323,30,82.7,82.7,0,0,0,0,0,0
201808,3130324,580,20.9,20.9,0,0,0,0,0,0
201808,3152238,30,84.3,84.3,0,0,0,0,0,0
201808,3162970,580,0,0,0,0,0,0,0,0
201808,3164308,30,223,223,0,0,0,0,0,0
201808,3164308,580,106.8,106.8,0,0,0,0,0,0
201808,3164363,580,349.6,349.6,0,0,0,0,0,0
201808,3167218,30,65.1,65.1,0,0,0,0,0,0
201808,3167218,580,102.4,102.4,0,0,0,0,0,0
201808,3167327,30,237.7,237.7,0,0,0,0,0,0
201808,3167327,580,93.1,93.1,0,0,0,0,0,0
201808,3172636,580,116.3,116.3,0,0,0,0,0,0
201808,3177392,580,113,113,0,0,0,0,0,0
201808,3205524,580,56.5,56.5,0,0,0,0,0,0
201808,3205601,580,112,0,112,0,0,0,0,0
201808,3208246,580,0,0,0,0,0,0,0,0
201808,3208248,580,0,0,0,0,0,0,0,0
201808,3228508,580,119.3,119.3,0,0,0,0,0,0
201808,3235013,30,112,112,0,0,0,0,0,0
201808,3235013,580,113,113,0,0,0,0,0,0
201808,3237097,30,232.4,232.4,0,0,0,0,0,0
201808,3254459,580,46,46,0,0,0,0,0,0
201808,3267809,580,95.5,95.5,0,0,0,0,0,0
201808,3281700,30,214.6,214.6,0,0,0,0,0,0
201808,3282202,580,600,0,600,0,0,0,0,0
201808,3297160,580,0,0,0,0,0,0,0,0
201808,3301827,580,0,0,0,0,0,0,0,0
201808,3306335,30,74.3,74.3,0,0,0,0,0,0
201808,3336797,580,104.7,104.7,0,0,0,0,0,0
201808,3339509,580,116.2,116.2,0,0,0,0,0,0
201808,3342642,30,48.3,48.3,0,0,0,0,0,0
201808,3342643,30,0,0,0,0,0,0,0,0
201808,3342645,30,17.5,17.5,0,0,0,0,0,0
201808,3342646,30,39.1,39.1,0,0,0,0,0,0
201808,3342647,30,16.4,16.4,0,0,0,0,0,0
201808,3342648,30,10.2,10.2,0,0,0,0,0,0
201808,3362301,30,0,0,0,0,0,0,0,0
201808,3362302,30,20.5,20.5,0,0,0,0,0,0
201808,3362303,30,11.3,11.3,0,0,0,0,0,0
201808,3362304,30,3,3,0,0,0,0,0,0
201808,3362304,580,0,0,0,0,0,0,0,0
201808,3362305,30,26.7,26.7,0,0,0,0,0,0
201808,3362305,580,0,0,0,0,0,0,0,0
201808,3362306,30,23.6,23.6,0,0,0,0,0,0
201808,3362306,580,0,0,0,0,0,0,0,0
201808,3362307,30,18.5,18.5,0,0,0,0,0,0
201808,3362308,30,6.1,6.1,0,0,0,0,0,0
201808,3362309,30,9.2,9.2,0,0,0,0,0,0
201808,3362309,580,0,0,0,0,0,0,0,0
201808,3362311,30,14.4,14.4,0,0,0,0,0,0
201808,3364620,580,0,0,0,0,0,0,0,0
201808,3454539,580,119.3,119.3,0,0,0,0,0,0
201808,3468596,580,0,0,0,0,0,0,0,0
201808,3538723,580,117,117,0,0,3,0,0,0
201809,2842,30,1368.6,0,0,0,522.5,0,0,0
201809,2842,580,7231.9,6477.5,0,0,7419.1,0,13463.9,0
201809,8110,30,36040.3,26928.1,6990,0,25863.2,0,44760,0
201809,8110,580,570563.5,400002.8,0,0,214872.6,0,0,528000
201809,9007,30,400,0,0,0,0,200,600,0
201809,9007,580,186805,151205,0,1e+05,0,44200,0,1e+05
201809,12222,30,120.2,120.2,0,0,0,0,0,0
201809,12222,580,1040.4,1040.4,0,0,0,0,0,0
201809,13976,30,0,0,0,0,0,0,0,0
201809,13976,580,1013.4,-44,0,0,2844.1,0,3265.2,0
201809,21192,30,70.4,70.4,0,0,0,0,0,0
201809,21192,580,124.7,124.7,0,0,0,0,0,0
201809,29520,580,1815.3,1815.3,0,0,0,0,0,0
201809,42875,580,0,0,0,0,0,200,200,0
201809,236228,30,0,0,0,0,0,0,0,0
201809,236228,580,35.1,35.1,0,0,320.2,0,288.1,0
201809,262327,580,0,0,0,0,0,0,0,0
201809,306493,580,0,0,0,0,0,0,0,0
201809,345189,580,1600,0,0,0,0,1200,2800,0
201809,464169,580,0,0,0,0,0,0,0,0
201809,1040234,580,0,0,0,0,0,0,0,0
201809,1043617,30,0,0,0,0,0,0,0,0
201809,1043617,580,100,0,0,0,0,280,3534,0
201809,1052730,30,21.1,21.1,0,0,0,0,0,0
201809,1065308,580,111.7,111.7,0,0,0,0,0,0
201809,1097782,580,0,0,0,0,0,0,0,0
201809,1117808,580,0,0,0,0,0,0,0,0
201809,1186333,30,197.6,197.6,0,0,0,0,0,0
201809,1186333,580,3291.8,2089.2,0,0,0,0,0,0
201809,1238326,580,0,0,0,0,0,0,0,0
201809,1239635,580,0,0,0,0,0,0,0,0
201809,1246424,580,0,0,0,0,0,0,0,0
201809,1248296,30,192.4,192.4,0,0,0,0,0,0
201809,1248296,580,0,0,0,0,0,0,0,0
201809,1277245,580,0,0,0,0,0,0,0,0
201809,1306061,580,0,0,0,0,0,0,0,0
201809,1323375,580,0,0,0,0,0,0,0,0
201809,1323376,580,0,0,0,0,0,0,0,0
201809,1323394,580,0,0,0,0,0,0,0,0
201809,1351710,580,0,0,0,0,0,0,0,0
201809,1351711,580,0,0,0,0,0,0,0,0
201809,1351714,580,0,0,0,0,0,0,0,0
201809,1371413,580,0,0,0,0,0,0,0,0
201809,1371593,30,0,0,0,0,0,0,0,0
201809,1371593,580,0,0,0,0,0,0,0,0
201809,1371651,580,0,0,0,0,0,0,0,0
201809,1371656,580,0,0,0,0,0,0,0,0
201809,1371660,580,0,0,0,0,0,0,0,0
201809,1371661,580,0,0,0,0,0,0,0,0
201809,1401220,580,0,0,0,0,0,100,100,0
201809,1403114,580,0,0,0,0,0,0,0,0
201809,1415687,580,0,0,0,0,0,0,0,0
201809,1420200,580,0,0,0,0,0,0,0,0
201809,1440762,580,0,0,0,0,0,0,0,0
201809,1444713,580,0,0,0,0,0,0,0,0
201809,1535989,580,0,0,0,0,0,0,0,0
201809,1892857,580,0,0,0,0,0,0,0,0
201809,1899424,580,0,0,0,0,0,0,0,0
201809,2134740,580,0,0,0,0,0,0,0,0
201809,2142908,580,0,0,0,0,0,0,0,0
201809,2243523,30,0,0,0,0,0,0,0,0
201809,2243523,580,203.8,203.8,0,0,0,0,0,0
201809,2432914,580,0,0,0,0,0,0,0,0
201809,2444423,580,10,10,0,0,0,0,0,0
201809,2444429,580,19.7,19.7,0,0,0,0,0,0
201809,2444435,30,0,0,0,0,0,0,0,0
201809,2444435,580,15083.9,16533.1,6995.5,20000,3204.2,0,0,10000
201809,2444436,580,200,0,0,0,0,200,400,0
201809,2444439,30,0,0,0,0,0,0,0,0
201809,2444439,580,23975.3,14912.8,3000,30000,5148.1,0,0,0
201809,2444440,580,800,0,0,0,0,0,900,0
201809,2476964,30,0,0,0,0,0,0,0,0
201809,2476964,580,0,0,0,0,0,0,0,0
201809,2479221,580,0,0,0,0,0,0,0,0
201809,2505081,30,0,0,0,0,0,0,0,0
201809,2505081,580,30,0,0,0,0,45,75,0
201809,2517725,30,1492.5,692.5,800,0,0,0,0,0
201809,2517725,580,14123.7,12524.4,0,0,786.8,0,0,0
201809,2530359,580,0,0,0,0,0,0,0,0
201809,2530392,580,0,0,0,0,0,0,0,0
201809,2543678,30,0,0,0,0,0,0,0,0
201809,2543678,580,0,0,0,0,0,0,0,0
201809,2553935,580,177.2,177.2,0,0,0,0,0,0
201809,2566588,580,1809.2,1809.2,0,0,0,0,0,0
201809,2569159,580,0,0,0,0,0,0,0,0
201809,2617190,580,0,0,0,0,0,0,0,0
201809,2617271,30,0,0,0,0,0,0,0,0
201809,2617271,580,0,0,0,0,0,0,0,0
201809,2617272,580,0,0,0,0,0,0,0,0
201809,2617273,580,0,0,0,0,0,0,0,0
201809,2617275,580,0,0,0,0,0,0,0,0
201809,2617276,30,1396,1396,0,0,0,0,0,0
201809,2617276,580,0,0,0,0,0,0,0,0
201809,2623010,580,237.9,237.9,0,0,0,0,0,0
201809,2644386,30,0,36.1,0,0,0,0,0,0
201809,2644386,580,12708.4,4505.5,0,0,4337.6,0,13034.3,0
201809,2689500,580,207.7,207.7,0,0,0,0,0,0
201809,2689501,580,105.9,105.9,0,0,0,0,0,0
201809,2707373,580,0,0,0,0,0,0,0,0
201809,2731081,580,114.4,114.4,0,0,0,0,0,0
201809,2752922,580,0,0,0,0,0,0,0,0
201809,2777240,580,0,0,0,0,0,0,0,0
201809,2777241,580,0,0,0,0,0,0,0,0
201809,2783040,580,0,0,0,0,0,0,0,0
201809,2794778,580,0,0,0,0,0,0,0,0
201809,2904441,580,0,0,0,0,0,0,0,0
201809,2913055,580,0,0,0,0,0,0,0,0
201809,2913057,580,0,0,0,0,0,0,0,0
201809,2923110,580,145.6,145.6,0,0,0,0,0,0
201809,2926780,580,0,0,0,0,0,0,0,0
201809,3054495,580,200,200,0,0,0,0,0,0
201809,3059140,580,100.5,100.5,0,0,0,0,0,0
201809,3059167,30,62.8,62.8,0,0,0,0,0,0
201809,3069320,30,108.9,108.9,0,0,0,0,0,0
201809,3077970,30,0,0,0,0,0,0,0,0
201809,3077971,30,0,0,0,0,0,0,0,0
